Time_ms,Absolute_Displacement_nm
14183.000,-997204716.959
14184.000,-997204716.959
14185.000,-997204716.959
14186.000,-997204796.083
14187.000,-997204796.083
14188.000,-997204796.083
14189.000,-997204796.083
14190.000,-997204716.959
14191.000,-997204716.959
14192.000,-997204716.959
14193.000,-997204716.959
14194.000,-997204796.083
14195.000,-997204796.083
14196.000,-997204796.083
14197.000,-997204796.083
14198.000,-997204716.959
14199.000,-997204716.959
14200.000,-997204716.959
14201.000,-997204716.959
14202.000,-997204796.083
14203.000,-997204796.083
14204.000,-997204796.083
14205.000,-997204796.083
14206.000,-997204796.083
14207.000,-997204716.959
14208.000,-997204716.959
14209.000,-997204716.959
14210.000,-997204716.959
14211.000,-997204796.083
14212.000,-997204796.083
14213.000,-997204796.083
14214.000,-997204796.083
14215.000,-997204796.083
14216.000,-997204716.959
14217.000,-997204716.959
14218.000,-997204716.959
14219.000,-997204796.083
14220.000,-997204796.083
14221.000,-997204796.083
14222.000,-997204796.083
14223.000,-997204796.083
14224.000,-997204716.959
14225.000,-997204716.959
14226.000,-997204716.959
14227.000,-997204796.083
14228.000,-997204796.083
14229.000,-997204796.083
14230.000,-997204796.083
14231.000,-997204796.083
14232.000,-997204796.083
14233.000,-997204716.959
14234.000,-997204716.959
14235.000,-997204796.083
14236.000,-997204796.083
14237.000,-997204796.083
14238.000,-997204796.083
14239.000,-997204796.083
14240.000,-997204796.083
14241.000,-997204716.959
14242.000,-997204716.959
14243.000,-997204716.959
14244.000,-997204796.083
14245.000,-997204796.083
14246.000,-997204796.083
14247.000,-997204796.083
14248.000,-997204796.083
14249.000,-997204716.959
14250.000,-997204716.959
14251.000,-997204716.959
14252.000,-997204796.083
14253.000,-997204796.083
14254.000,-997204875.206
14255.000,-997204875.206
14256.000,-997204796.083
14257.000,-997204716.959
14258.000,-997204716.959
14259.000,-997204716.959
14260.000,-997204716.959
14261.000,-997204796.083
14262.000,-997204875.206
14263.000,-997204875.206
14264.000,-997204796.083
14265.000,-997204796.083
14266.000,-997204716.959
14267.000,-997204716.959
14268.000,-997204716.959
14269.000,-997204796.083
14270.000,-997204796.083
14271.000,-997204875.206
14272.000,-997204875.206
14273.000,-997204796.083
14274.000,-997204796.083
14275.000,-997204716.959
14276.000,-997204716.959
14277.000,-997204716.959
14278.000,-997204796.083
14279.000,-997204796.083
14280.000,-997204796.083
14281.000,-997204796.083
14282.000,-997204796.083
14283.000,-997204796.083
14284.000,-997204716.959
14285.000,-997204716.959
14286.000,-997204796.083
14287.000,-997204796.083
14288.000,-997204796.083
14289.000,-997204796.083
14290.000,-997204796.083
14291.000,-997204796.083
14292.000,-997204716.959
14293.000,-997204796.083
14294.000,-997204796.083
14295.000,-997204796.083
14296.000,-997204796.083
14297.000,-997204796.083
14298.000,-997204796.083
14299.000,-997204796.083
14300.000,-997204716.959
14301.000,-997204716.959
14302.000,-997204796.083
14303.000,-997204796.083
14304.000,-997204796.083
14305.000,-997204796.083
14306.000,-997204796.083
14307.000,-997204796.083
14308.000,-997204716.959
14309.000,-997204716.959
14310.000,-997204796.083
14311.000,-997204796.083
14312.000,-997204796.083
14313.000,-997204796.083
14314.000,-997204796.083
14315.000,-997204796.083
14316.000,-997204716.959
14317.000,-997204716.959
14318.000,-997204716.959
14319.000,-997204796.083
14320.000,-997204796.083
14321.000,-997204796.083
14322.000,-997204796.083
14323.000,-997204796.083
14324.000,-997204796.083
14325.000,-997204716.959
14326.000,-997204716.959
14327.000,-997204716.959
14328.000,-997204796.083
14329.000,-997204796.083
14330.000,-997204796.083
14331.000,-997204796.083
14332.000,-997204796.083
14333.000,-997204716.959
14334.000,-997204716.959
14335.000,-997204716.959
14336.000,-997204796.083
14337.000,-997204796.083
14338.000,-997204796.083
14339.000,-997204796.083
14340.000,-997204796.083
14341.000,-997204796.083
14342.000,-997204716.959
14343.000,-997204716.959
14344.000,-997204796.083
14345.000,-997204796.083
14346.000,-997204796.083
14347.000,-997204796.083
14348.000,-997204796.083
14349.000,-997204796.083
14350.000,-997204716.959
14351.000,-997204716.959
14352.000,-997204716.959
14353.000,-997204796.083
14354.000,-997204796.083
14355.000,-997204796.083
14356.000,-997204796.083
14357.000,-997204716.959
14358.000,-997204716.959
14359.000,-997204716.959
14360.000,-997204716.959
14361.000,-997204796.083
14362.000,-997204796.083
14363.000,-997204796.083
14364.000,-997204796.083
