Time_ms,Absolute_Displacement_nm
1216.000,-997204558.711
1217.000,-997204716.959
1218.000,-997204479.587
1219.000,-997204716.959
1220.000,-997204479.587
1221.000,-997204637.835
1222.000,-997204479.587
1223.000,-997204716.959
1224.000,-997204558.711
1225.000,-997204716.959
1226.000,-997204479.587
1227.000,-997204716.959
1228.000,-997204479.587
1229.000,-997204716.959
1230.000,-997204479.587
1231.000,-997204716.959
1232.000,-997204558.711
1233.000,-997204716.959
1234.000,-997204479.587
1235.000,-997204716.959
1236.000,-997204479.587
1237.000,-997204716.959
1238.000,-997204479.587
1239.000,-997204716.959
1240.000,-997204558.711
1241.000,-997204716.959
1242.000,-997204479.587
1243.000,-997204716.959
1244.000,-997204400.463
1245.000,-997204637.835
1246.000,-997204479.587
1247.000,-997204716.959
1248.000,-997204558.711
1249.000,-997204796.083
1250.000,-997204558.711
1251.000,-997204716.959
1252.000,-997204479.587
1253.000,-997204637.835
1254.000,-997204479.587
1255.000,-997204716.959
1256.000,-997204558.711
1257.000,-997204796.083
1258.000,-997204558.711
1259.000,-997204716.959
1260.000,-997204479.587
1261.000,-997204637.835
1262.000,-997204400.463
1263.000,-997204716.959
1264.000,-997204479.587
1265.000,-997204796.083
1266.000,-997204558.711
1267.000,-997204716.959
1268.000,-997204479.587
1269.000,-997204637.835
1270.000,-997204400.463
1271.000,-997204637.835
1272.000,-997204479.587
