Time_ms,Absolute_Displacement_nm
0.000,14403303981.387
1.000,14403303981.387
2.000,14403303981.387
3.000,14403303981.387
4.000,14403303981.387
5.000,14403303981.387
6.000,14403303981.387
7.000,14403303981.387
8.000,14403303981.387
9.000,14403303981.387
10.000,14403303981.387
11.000,14403303981.387
12.000,14403303981.387
13.000,14403303981.387
14.000,14403303981.387
15.000,14403303981.387
16.000,14403303981.387
17.000,14403303981.387
18.000,14403303981.387
19.000,14403303981.387
20.000,14403303981.387
21.000,14403303981.387
22.000,14403303981.387
23.000,14403303981.387
24.000,14403303981.387
25.000,14403303981.387
26.000,14403303981.387
27.000,14403303981.387
28.000,14403303981.387
29.000,14403303981.387
30.000,14403303981.387
31.000,14403303981.387
32.000,14403303981.387
33.000,14403303981.387
34.000,14403303981.387
35.000,14403303981.387
36.000,14403303981.387
37.000,14403303981.387
38.000,14403303981.387
39.000,14403303981.387
40.000,14403303981.387
41.000,14403303981.387
42.000,14403303981.387
43.000,14403303981.387
44.000,14403303981.387
45.000,14403303981.387
46.000,14403303981.387
47.000,14403303981.387
48.000,14403303981.387
49.000,14403303981.387
50.000,14403303981.387
51.000,14403303981.387
52.000,14403303981.387
53.000,14403303981.387
54.000,14403303981.387
55.000,14403303981.387
56.000,14403303981.387
57.000,14403303981.387
58.000,14403303981.387
59.000,14403303981.387
60.000,14403303981.387
61.000,14403303981.387
62.000,14403303981.387
63.000,14403303981.387
64.000,14403303981.387
65.000,14403303981.387
66.000,14403303981.387
67.000,14403303981.387
68.000,14403303981.387
69.000,14403303981.387
70.000,14403303981.387
71.000,14403303981.387
72.000,14403303981.387
73.000,14403303981.387
74.000,14403303981.387
75.000,14403303981.387
76.000,14403303981.387
77.000,14403303981.387
78.000,14403303981.387
79.000,14403303981.387
80.000,14403303981.387
81.000,14403303981.387
82.000,14403303981.387
83.000,14403303981.387
84.000,14403303981.387
85.000,14403303981.387
86.000,14403303981.387
87.000,14403303981.387
88.000,14403303981.387
89.000,14403303981.387
90.000,14403303981.387
91.000,14403303981.387
92.000,14403303981.387
93.000,14403303981.387
94.000,14403303981.387
95.000,14403303981.387
96.000,14403303981.387
97.000,14403303981.387
98.000,14403303981.387
99.000,14403303981.387
100.000,14403303981.387
101.000,14403303981.387
102.000,14403303981.387
103.000,14403303981.387
104.000,14403303981.387
105.000,14403303981.387
106.000,14403303981.387
107.000,14403303981.387
108.000,14403303981.387
109.000,14403303981.387
110.000,14403303981.387
111.000,14403303981.387
112.000,14403303981.387
113.000,14403303981.387
114.000,14403303981.387
115.000,14403303981.387
116.000,14403303981.387
117.000,14403303981.387
118.000,14403303981.387
119.000,14403303981.387
120.000,14403303981.387
121.000,14403303981.387
122.000,14403303981.387
123.000,14403303981.387
124.000,14403303981.387
125.000,14403303981.387
126.000,14403303981.387
127.000,14403303981.387
128.000,14403303981.387
129.000,14403303981.387
130.000,14403303981.387
131.000,14403303981.387
132.000,14403303981.387
133.000,14403303981.387
134.000,14403303981.387
135.000,14403303981.387
136.000,14403303981.387
137.000,14403303981.387
138.000,14403303981.387
139.000,14403303981.387
140.000,14403303981.387
141.000,14403303981.387
142.000,14403303981.387
143.000,14403303981.387
144.000,14403303981.387
145.000,14403303981.387
146.000,14403303981.387
147.000,14403303981.387
148.000,14403303981.387
149.000,14403303981.387
150.000,14403303981.387
151.000,14403303981.387
152.000,14403303981.387
153.000,14403303981.387
154.000,14403303981.387
155.000,14403303981.387
